region_count	48
ring_count	72
point_count	10983
xmin	-1.6
xmax	1.6
ymin	-1.0088680917714206
ymax	1.0088680917714206
value_min	0.36946734704231143
value_max	2.7000447671412773
density_min	2.3413554309017575
density_max	501.23889874635415
